162.364585  	195.270944 
276.129300  	81.281054 
-111.706249  	236.864336 
-35.087884  	52.180843 
37.474455  	-241.960049 
16.064267  	-12.244972 
150.474473  	200.567777 
79.466996  	-259.547677 
-140.236443  	262.420921 
-150.238538  	-229.846431 
164.886829  	-165.889523 
220.401427  	-96.047963 
-110.489103  	-171.974295 
-234.565313  	-40.510664 
263.939111  	110.901514 
52.016072  	214.236617 
197.189586  	78.117010 
138.458053  	154.302844 
12.712627  	-224.406749 
82.358769  	79.442012 
54.199238  	-140.190737 
124.481571  	-231.340309 
-5.396110  	76.830215 
160.617093  	192.221615 
-124.098857  	119.387913 
-190.217246  	101.189917 
-244.502829  	7.897251 
-67.045445  	102.503211 
22.686817  	282.737172 
-46.379056  	214.706737 
89.012382  	234.492635 
-246.477729  	-168.153886 
60.263992  	-44.612232 
245.108071  	-20.494725 
48.194209  	92.056060 
-17.890190  	-253.148062 
-118.721797  	-202.637941 
48.077413  	-100.973077 
71.211019  	252.590560 
34.237390  	87.583110 
-150.617741  	-154.555156 
-19.680657  	100.943904 
121.105848  	-72.078941 
42.090429  	-258.035648 
156.680257  	156.077856 
69.202306  	136.905226 
199.411702  	13.673808 
-192.399254  	50.244674 
12.246741  	-139.567250 
-231.001353  	103.568213 
151.999866  	149.442433 
11.897283  	31.850505 
-154.439737  	123.896600 
-21.150254  	246.044034 
24.145581  	-273.837527 
-46.297651  	186.057861 
-151.406687  	80.641275 
-59.620559  	121.640408 
-114.072071  	-187.990858 
276.354407  	15.370157 
-290.480315  	42.955636 
-60.028564  	201.110844 
-51.906715  	21.718494 
-166.534766  	-19.213838 
-156.656202  	-244.752598 
24.636965  	259.986577 
-141.783725  	241.044343 
176.566699  	-96.359748 
24.519090  	104.646138 
130.550452  	-2.139976 
-139.980533  	-122.251586 
-55.609772  	-99.762484 
-3.902026  	-11.435655 
214.107577  	28.687027 
-48.948293  	-113.815924 
41.706102  	4.858094 
174.368492  	10.612676 
-249.347221  	49.688663 
-26.171664  	107.051595 
-130.381780  	139.066859 
-8.843357  	-287.577459 
176.817655  	67.234788 
-220.442110  	71.604999 
54.607344  	78.109141 
52.116202  	214.762430 
83.259611  	-256.853727 
39.415542  	-46.069676 
99.780352  	-170.105501 
219.318557  	11.634885 
77.542882  	103.034468 
-31.730358  	194.129298 
-110.776972  	-277.401266 
30.967331  	33.271976 
227.295933  	29.420385 
-129.028780  	-138.504779 
24.502117  	122.493454 
142.219493  	58.366222 
253.702553  	-21.794824 
289.334813  	-12.584365 
211.194819  	191.323674 
55.405355  	131.431528 
-47.605593  	160.345588 
-257.032841  	-62.402873 
-45.578951  	-133.489922 
-231.371910  	98.549679 
-135.238592  	-209.898840 
176.246813  	75.040394 
-176.236180  	97.789615 
-208.633637  	160.561532 
-175.492993  	194.625819 
-51.867443  	-178.876405 
-56.479021  	164.107039 
-212.382572  	199.428291 
131.265423  	-35.698583 
242.677385  	-88.383746 
-13.542937  	292.394577 
-117.764273  	-200.378582 
-98.770971  	-46.489734 
140.472331  	-162.762171 
50.443586  	179.623063 
120.391165  	79.208380 
-200.724099  	200.399192 
152.258769  	-122.544961 
-144.905801  	31.117661 
-142.979390  	-175.712532 
190.200825  	-172.123927 
131.403753  	-255.554405 
255.258864  	-19.023993 
-110.575769  	101.631685 
-116.240921  	-30.952355 
-69.503915  	-282.862521 
48.136675  	-190.630167 
31.687059  	-250.261724 
-127.923045  	-56.512782 
93.256945  	164.143664 
-42.897822  	274.597482 
118.391635  	150.892083 
52.211453  	-152.088672 
15.029148  	-223.412454 
-112.788286  	-114.305742 
73.038999  	-136.426920 
111.622863  	-127.359085 
114.152582  	-276.875763 
-246.772379  	47.774397 
27.899344  	51.006143 
-116.395963  	209.737883 
32.925389  	234.757149 
45.913672  	209.007021 
-165.638487  	245.487050 
56.946225  	-136.228218 
-202.936977  	-38.608075 
180.335055  	152.670455 
-270.145848  	-6.262631 
-281.769846  	-50.879798 
-90.894066  	34.774541 
-24.932653  	-81.408616 
-195.681080  	-170.545933 
-116.021296  	128.472016 
-211.825798  	69.288032 
-145.116281  	-166.226547 
178.426334  	-98.990117 
-40.367874  	70.621772 
-32.155947  	237.084363 
168.107042  	-129.251779 
58.843792  	15.981495 
106.210217  	-52.965930 
-274.128104  	-78.903629 
39.833208  	-286.082707 
82.954197  	-263.709312 
108.606577  	-76.580752 
-1.407661  	-23.580044 
169.429160  	118.079464 
-211.473787  	-132.173513 
-137.998791  	86.222582 
60.074474  	122.012531 
-129.762924  	-236.530302 
194.415381  	-52.006342 
20.210712  	231.392582 
111.067169  	-172.566173 
-25.793314  	194.503740 
-251.770461  	-149.303835 
52.321567  	-35.601316 
-197.571630  	91.018959 
203.087089  	-195.746351 
174.251207  	-116.873936 
72.116403  	11.367693 
171.039342  	-116.140188 
-91.726118  	207.724142 
-121.120117  	-164.310429 
-226.508976  	-132.934886 
128.079339  	-40.922891 
205.013004  	-190.815796 
106.229283  	-239.452165 
130.601382  	189.270386 
-264.936022  	-54.359033 
-35.431685  	295.231427 
-170.536560  	2.877816 
-12.883007  	-160.857167 
-41.689689  	272.503156 
-27.106928  	-62.723316 
24.226115  	-129.750127 
-186.487020  	110.315871 
-264.742725  	-73.751538 
-46.319272  	272.733432 
47.810444  	-128.926962 
-145.531760  	169.880861 
-205.707700  	72.376393 
-238.148339  	-131.925617 
-103.439809  	271.068637 
-95.989959  	193.955995 
123.359514  	-179.636940 
-137.752823  	152.427556 
157.719513  	146.306375 
122.811364  	158.383613 
-109.321222  	-217.393354 
-113.178830  	-271.960572 
-26.399981  	-263.935676 
-54.357329  	90.112600 
-277.077314  	-81.891161 
-166.336696  	-94.984755 
37.568543  	-119.325624 
268.751315  	16.022814 
-118.879243  	219.947097 
195.621534  	-33.094041 
147.354694  	89.529851 
281.198990  	36.347322 
47.534498  	172.230867 
-234.492370  	172.334930 
266.160815  	-85.950104 
-176.590417  	-204.740872 
-237.670620  	-96.367402 
-30.986979  	-140.085000 
-159.892269  	5.697566 
-55.201813  	-278.093078 
-47.653803  	31.986169 
-79.746446  	13.210012 
267.957129  	-6.706503 
47.165340  	269.383427 
160.817270  	80.491028 
-64.723991  	-118.772072 
-61.799134  	200.217050 
18.786481  	-151.248366 
-53.250610  	-290.596580 
275.097410  	55.212455 
67.522538  	-284.122697 
126.969777  	-82.750685 
-266.191451  	-32.712554 
233.630256  	9.894628 
-7.872385  	25.159999 
252.055804  	31.825642 
-56.659043  	-211.368760 
42.641958  	-260.402887 
-162.256768  	49.726664 
233.484874  	62.736064 
137.069037  	-95.037251 
-268.939654  	-41.850476 
164.406798  	-40.030048 
-71.598682  	-263.272917 
198.728782  	-58.402666 
-100.709013  	66.525894 
21.695471  	-269.539063 
-159.884290  	-231.341769 
-102.419610  	-183.693286 
30.366979  	177.605874 
127.260318  	-220.351563 
34.733683  	-175.007346 
17.502024  	-298.684916 
-61.711370  	49.302199 
-194.579188  	117.179092 
